P10_Average_Angular_Speed_1,P10_Average_Angular_Speed_2,P10_Average_Angular_Speed_3,P10_Average_Angular_Speed_4,P11_Average_Linear_Speed_1,P11_Average_Linear_Speed_2,P11_Average_Linear_Speed_3,P11_Average_Linear_Speed_4,P12_Angle_Traveled_1,P12_Angle_Traveled_2,P12_Angle_Traveled_3,P12_Angle_Traveled_4,P13_Distance_Traveled_1,P13_Distance_Traveled_2,P13_Distance_Traveled_3,P13_Distance_Traveled_4
0.0148150011867763,3.10902452758523,-0.332775566521853,-0.0147628140756726,0.312907136132607,4.29799178410839,2.08225249766211,0,0.0114903923408621,1.03966181734798,-0.111242560982728,-0.00469775497218522,6.15931322914099,86.0792047661175,41.6450499532422,0
9.51064808208383e-05,-3.28213514568484,0.319358603292651,0.000425871102086184,0,2.04846167709821,0.749113777531816,0,-0.000172887245940415,-1.09325241253275,0.106868087053514,0.00050556474092585,0,40.9876842596055,14.9822755506363,0
0.0146929665437171,2.4432649308629,-0.0136309026065037,0.000985147974229618,0,3.08318359002887,0,0.0845356176979952,0.00420612329589254,0.813112846768294,-0.0042734701000584,-2.58954855336781e-05,0,62.0610679732996,0,1.6907123539599
-0.00547217670826918,-2.22292800267836,-0.00657394855445243,-0.00705306130548658,0.407699514276985,4.10741561401016,0.0665411641978753,0,-0.00176883710368501,-0.744992806670507,-0.00244786880439139,-0.00219258288769105,8.23183159858732,81.978566599851,1.33082328395751,0
-0.0030910748066936,0.638780575698194,-0.00446775389396762,-0.0331672082151163,0,2.18124020134182,0.0251723830937475,0,-0.000764553086349472,0.214043628945087,-0.00201779466284804,-0.0109169735946527,0,43.6248040268366,0.50344766187495,0
