analy_angularSpeed_mean_mat_1,analy_angularSpeed_mean_mat_2,analy_angularSpeed_mean_mat_3,analy_angularSpeed_mean_mat_4,analy_angularSpeed_smo_mean_mat_1,analy_angularSpeed_smo_mean_mat_2,analy_angularSpeed_smo_mean_mat_3,analy_angularSpeed_smo_mean_mat_4,analy_linear_speed_mean_mat_1,analy_linear_speed_mean_mat_2,analy_linear_speed_mean_mat_3,analy_linear_speed_mean_mat_4,analy_lin_speed_smo_mean_mat_1,analy_lin_speed_smo_mean_mat_2,analy_lin_speed_smo_mean_mat_3,analy_lin_speed_smo_mean_mat_4,AngularBeforeAUC,AngularDuringAUC,LinearBeforeAUC,LinearDuringAUC
0.0148150011867763,3.10902452758523,-0.332775566521853,-0.0147628140756726,0.130652990812771,3.12258762374122,-0.332199049907082,-0.0124237429256954,0.312907136132607,4.29799178410839,2.08225249766211,0,0.2908756249246,4.29577062143548,2.08447366033503,0,78.5682429607988,1873.02501943723,173.548456145261,2577.24089213084
9.51064808208383e-05,-3.28213514568484,0.319358603292651,0.000425871102086184,-0.00218506475779998,-3.28127405455496,0.315818664175093,0.00468636443012467,0,2.04846167709821,0.749113777531816,0,0,2.04846167709821,0.749113777531816,0,-1.32434154917607,-1968.91197797808,0,1229.07700625892
0.0146929665437171,2.4432649308629,-0.0136309026065037,0.000985147974229618,0.00919320514748,2.45132415261941,-0.0158095465326442,-0.00156662990316623,0,3.08318359002887,0,0.0845356176979952,0,3.07962839104533,0.0035551989835346,0.0845356176979953,5.58575499562549,1471.10917997789,0,1847.38398659727
-0.00547217670826918,-2.22292800267836,-0.00657394855445243,-0.00705306130548658,0.015374556518311,-2.24357338346929,-0.0117999029667221,-0.00690318157178254,0.407699514276985,4.10741561401016,0.0665411641978753,0,0.418608717594941,4.09650641069221,0.0665411641978753,0,9.23493256936331,-1346.12312685607,250.556029196773,2457.29464505513
-0.0030910748066936,0.638780575698194,-0.00446775389396762,-0.0331672082151163,-0.00139978583678976,0.649973029824812,-0.0162557675759211,-0.0327865873223036,0,2.18124020134182,0.0251723830937475,0,0,2.18124020134182,0.0251723830937475,0,-0.83196652401552,390.079146701808,0,1308.74412080509
