zscore_mat_1,zscore_mat_2,zscore_mat_3,zscore_mat_4,ZScoreBeforeAUC,ZScoreDuringAUC,ZScoreAfterAUC,ZScoreExtraAUC
-0.382217966559067,0.668640454140275,-0.288460037052861,3.39885255057334e-05,-228.131072618059,401.373999553185,-172.644247990866,-0.083026214887207
-0.486657481085226,0.128282738027828,0.376969844284091,-0.0190640817541939,-293.579128435509,74.6672839445516,224.250307224825,-11.6569661250546
-0.219479508863053,0.202730125893691,0.0917135536240605,-0.07377317391481,-130.986729281454,121.799734615284,54.9306249800079,-43.8972634534447
-0.701738427466903,0.45149856424116,0.103316554265858,0.148096762377448,-420.084808585073,271.318027230969,61.8137329926574,88.9859362839964
-0.237229027845977,0.305544185437582,0.287345633979909,-0.355293384836061,-141.90701340356,183.436699297136,172.649298593859,-212.866183662593
