P01_Time,P02_X_Position,P03_Y_Position,P04_Orientation,P05_Trigger_Binary,P06_Angular_Speed,P07_Angular_Displacement,P08_Linear_Speed,P09_Linear_Distance
0.0333333333333333,116.999138,145.501068,1.57074607655654,0,1.51501938147601,0.000841677434153338,4.92300260026062,0.164100086675354
0.0666666666666667,128.964798,168.031143,-0.29537558761978,0,1.59296483957178,0.0017266579005821,4.76419606476834,0.322906622167632
0.1,129.466019,168.671509,-0.289978851698191,0,1.49231033099121,0.00255571919557722,4.61531493774433,0.476750453425776
0.133333333333333,129.757446,169.201706,-0.246758640741506,0,1.45563254953245,0.00336440394531747,4.47545690932783,0.625932350403371
0.166666666666667,129.274643,168.485809,-0.340631220833648,0,1.52122907215634,0.00420953120762655,4.34382582375937,0.770726544528683
0.2,129.062042,168.102417,-0.36783366584628,0,1.27858910592797,0.00491985848869764,4.2197165145091,0.911383761678986
0.233333333333333,129.056503,168.092102,-0.401299150774448,0,2.16060880133935,0.00612019671166395,4.24624496121362,1.05292526038611
0.266666666666667,129.282516,168.376297,-0.392616120983516,0,1.05773219018765,0.00670782570621264,4.23767811416981,1.1941811975251
0.3,129.018936,168.521683,-0.325485533766954,0,1.92716680740907,0.00777847393255101,4.12616026906008,1.33171987316044
0.333333333333333,129.110336,168.067947,-0.368162032864638,0,1.97225849119425,0.00887417309432559,4.02036128780213,1.46573191608717
0.366666666666667,129.168716,168.434601,-0.395492494507731,0,1.06724575159685,0.00946708740076829,4.04349427374813,1.60051505854544
0.4,129.243454,169.148987,-0.349963916666488,0,1.16857904614925,0.0101162979819623,3.9448724621933,1.73201080728522
0.433333333333333,130.038132,169.737411,-0.338157538371266,0,1.00434588274966,0.0106742679168232,3.85094692737917,1.86037570486453
0.466666666666667,129.949631,169.92865,-0.329902233793275,0,1.71067237410692,0.0116246414579937,3.85247127809921,1.9887914141345
0.5,129.302231,169.617401,-0.410359186922232,0,1.04301275672572,0.012204092989508,3.76491511268787,2.11428858455743
0.533333333333333,128.898331,169.491104,-0.38876061204252,0,1.02957224800011,0.0127760775717303,3.68125033240591,2.23699692897096
0.566666666666667,128.875473,169.647888,-0.307187863782906,0,1.06703425581676,0.0133688743805174,3.60122315126665,2.35703770067985
0.6,129.431595,169.781204,-0.288045989233147,0,0.968607754118532,0.0139069897994721,3.52460138209077,2.47452441341621
0.633333333333333,129.480942,169.221893,-0.213274281257182,0,1.0782741492867,0.0145060309935203,3.45117218663054,2.58956348630389
0.666666666666667,129.729416,167.924103,-0.290746913954433,0,1.54354725127223,0.0153635572442271,3.3807401011891,2.7022548230102
0.7,129.695023,167.218262,-0.224912796509037,0,0.972187936659588,0.0159036616534824,3.31312529916532,2.81269233298237
0.733333333333333,129.536926,166.879196,-0.207852660280219,0,0.852798103538391,0.0163774383776704,3.24816205800522,2.92096440158255
0.766666666666667,129.515213,166.20369,-0.18447775209955,0,1.5607743531234,0.0172445352405168,3.18569740304358,3.02715431501733
0.8,129.493546,166.389175,-0.180846014236328,0,1.43906768880183,0.0180440172898511,3.12558990487294,3.13134064517976
0.833333333333333,129.506058,166.231354,-0.171443449586291,0,1.34441383837983,0.0187909138667288,3.06770861033826,3.23359759885771
0.866666666666667,128.991669,167.189362,-0.0645975133159072,0,0.74204056903456,0.0192031586273036,3.1084893975966,3.33721391211093
0.9,129.752182,166.23056,-0.155461373815895,0,0.752451919264622,0.0196211874713395,3.05298065835381,3.43897993405605
0.933333333333333,129.388779,166.182419,-0.141538212597477,0,1.14300091438782,0.0202561879793327,3.0834546660031,3.54176175625616
0.966666666666667,129.660156,166.0354,-0.134524639848739,0,1.09626012022129,0.0208652213794556,3.03029165452029,3.6427714780735
1,129.420029,166.023102,-0.145454429637645,0,1.04462077519549,0.0214455662545642,2.97893077901994,3.7420691707075
1.03333333333333,129.646332,166.180206,-0.136723128990074,0,0.891461443166515,0.021940822611879,2.92928193270294,3.8397119017976
1.06666666666667,129.443359,166.021957,-0.123000203441789,0,0.739614993796412,0.0223517198306547,1.07977680929599,3.87570446210746
1.1,129.565582,166.222488,-0.128682923700913,0,0.616617610312144,0.0226942851697171,1.02081994905404,3.9097317937426
1.13333333333333,129.628616,166.077042,-0.127698755075411,0,-0.535217599358727,0.0223969420589622,1.07663310429989,3.94561956388593
1.16666666666667,129.394379,166.410767,-0.114832486913712,0,0.642783260606886,0.0227540438704105,1.11263758458878,3.98270748337222
1.2,129.68103,166.231461,-0.139166459869764,0,0.160375657705516,0.0228431414580247,1.11263758458878,4.01979540285851
1.23333333333333,128.928391,167.152695,-0.0238654781170141,0,0.0723877764152483,0.0228833568893665,1.11263758458878,4.0568833223448
1.26666666666667,129.581177,166.528366,-0.158764858628801,0,-0.025173769268136,0.0228693714619953,1.11263758458878,4.0939712418311
1.3,129.152924,166.849197,-0.0397465018340685,0,-0.575798069621602,0.0225494836455388,1.11263758458878,4.13105916131739
1.33333333333333,128.962997,167.119186,-0.0268808335200892,0,-0.483420039682814,0.0222809169568261,1.11263758458878,4.16814708080368
1.36666666666667,129.659653,166.220688,-0.146359969273488,0,0.204293043629159,0.0223944130921757,1.195250088702,4.20798875042708
1.4,129.35701,166.243164,-0.128132061833802,0,0.330953130070341,0.0225782759422148,1.2363821582207,4.24920148903444
1.43333333333333,129.679321,166.306915,-0.148130790764004,0,-0.00159290293726239,0.0225773909961385,1.21819583765067,4.28980801695613
1.46666666666667,129.09758,166.99408,-0.0386065456005446,0,-0.0862519042859546,0.0225294732715352,1.21819583765067,4.33041454487782
1.5,129.590591,166.523087,-0.135180328262315,0,-0.524142757973576,0.0222382828504388,1.2496665954337,4.37207009805894
1.53333333333333,129.505493,166.198364,-0.133650757086926,0,-0.969516216592246,0.0216996627301097,1.2496665954337,4.41372565124006
1.56666666666667,129.436554,166.346909,-0.124041586460537,0,-0.67067781475551,0.0213270639441345,1.2496665954337,4.45538120442119
1.6,129.593903,166.195694,-0.136464879604449,0,-1.69513669661671,0.0203853213349029,1.2496665954337,4.49703675760231
1.63333333333333,129.302567,166.424927,-0.114709019835519,0,-2.49478240863696,0.0189993311078824,1.2496665954337,4.53869231078343
1.66666666666667,129.105148,167.024353,-0.0313637670106547,0,-2.17996281064482,0.0177882406575242,1.15386783184092,4.5771545718448
1.7,129.448792,166.575943,-0.125696783190981,0,-2.90129590593671,0.0161764095986705,1.10263364606077,4.61390902671349
1.73333333333333,129.509003,166.670425,-0.143557413052394,0,-2.2040689381875,0.014951926855233,1.10263364606077,4.65066348158218
1.76666666666667,129.029556,166.937546,-0.012072813655825,0,-1.95637566675646,0.0138650514848127,1.15307919907394,4.68909945488465
1.8,129.073715,166.939743,-0.0291410127360147,0,-2.79785535123997,0.0123106874007905,1.15307919907394,4.72753542818711
1.83333333333333,129.213287,166.871796,-0.0419595493374679,0,-3.45244652662922,0.0103926615526631,1.2081118530097,4.76780582328743
1.86666666666667,129.756943,165.778687,-0.152914025376501,0,-3.07352765270478,0.00868514619004938,1.12927746618617,4.80544840549364
1.9,129.806015,165.767822,-0.148288636933656,0,-2.46317460171747,0.00731671585576189,1.04055211848568,4.84013347610983
1.93333333333333,129.483093,166.820557,-0.0679555134929244,0,-3.90942198147956,0.00514481475493991,1.09223213923893,4.87654121408446
1.96666666666667,129.519531,166.811371,-0.0734287443682043,0,-3.08103019269043,0.00343313131455634,1.09223213923893,4.91294895205909
2,129.522446,166.675171,-0.0802371384693972,0,-3.76768006193297,0.00133997572459358,1.09223213923893,4.94935669003372
2.03333333333333,129.532028,166.419449,-0.108668339565748,0,-3.45523488950976,-0.000579599214022952,1.14954176948208,4.98767474901646
2.06666666666667,129.555237,166.100357,-0.140470985553402,0,-4.41391329170349,-0.00303177326496933,1.25394590254171,5.02947294576785
2.1,129.57431,166.020615,-0.160834761389476,0,-4.35889670326835,-0.00545338254456286,1.25394590254171,5.07127114251924
2.13333333333333,130.205734,165.580215,-0.358854352622662,0,-2.9529701020218,-0.00709392149013053,1.35661551299012,5.11649165961891
2.16666666666667,129.613831,166.804764,-0.206007009542109,0,-2.791402822515,-0.00864470083597219,1.35661551299012,5.16171217671858
2.2,129.692459,166.122955,-0.334244666642128,0,-2.47711335184043,-0.010020874920328,1.35661551299012,5.20693269381825
2.23333333333333,129.588593,166.030258,-0.386138290334725,0,-3.10524318398176,-0.0117460100225401,1.27036983639225,5.24927835503132
2.26666666666667,129.39267,165.928085,-0.397888502889912,0,-2.81223090678711,-0.0133083605263107,1.20488197604904,5.28944108756629
2.3,129.35437,165.923584,-0.446080399465248,0,-3.17703533609796,-0.0150733801574762,1.20488197604904,5.32960382010126
2.33333333333333,129.466629,166.203995,-0.469409289215679,0,-3.08801601224587,-0.0167889446087239,1.20488197604904,5.36976655263623
2.36666666666667,129.464096,167.343475,-0.35270545950474,0,-2.60827900654404,-0.0182379885012484,1.12245396395501,5.40718168476806
2.4,129.793961,168.58606,-0.280649255192386,0,-2.48813055625656,-0.0196202832547243,1.12245396395501,5.4445968168999
2.43333333333333,130.229675,169.181671,-0.338491155182305,0,-2.07484880891701,-0.0207729770374559,1.12245396395501,5.48201194903173
2.46666666666667,129.694855,169.247086,-0.347966790384134,0,-2.6160221033645,-0.0222263226504362,1.05717906381599,5.51725125115893
2.5,129.297211,168.165451,-0.520135389447704,0,-2.43028773344808,-0.0235764825023518,1.05717906381599,5.55249055328613
2.53333333333333,129.329498,168.072891,-0.591815613614678,0,-2.41291649160232,-0.0249169916643531,1.05717906381599,5.58772985541333
2.56666666666667,129.355087,168.724167,-0.447654296833677,0,-3.48336254853346,-0.026852193080205,1.11336053117641,5.62484187311921
2.6,129.566238,168.164841,-0.643074588761249,0,-3.44018737734139,-0.0287634082898391,1.11336053117641,5.66195389082509
2.63333333333333,129.569778,168.036728,-0.735780287075776,0,-3.51376733352308,-0.0307155012529075,1.11336053117641,5.69906590853097
2.66666666666667,129.467484,168.094177,-0.747317257355814,0,-4.03433544266152,-0.0329567987210528,1.11336053117641,5.73617792623685
2.7,129.678116,168.038361,-0.832558790107765,0,-2.54548208306343,-0.0343709554338658,1.17270631098444,5.775268136603
2.73333333333333,129.52327,168.565521,-0.669471779227906,0,-2.87113342600683,-0.0359660295594252,1.17270631098444,5.81435834696915
2.76666666666667,129.795715,169.205765,-0.594220113589146,0,-3.9391745018468,-0.0381544598382289,1.17270631098444,5.8534485573353
2.8,130.011932,169.375687,-0.766827468720487,0,-3.06062342751474,-0.0398548061868482,1.17270631098444,5.89253876770144
2.83333333333333,129.670441,168.697769,-0.894522159250954,0,-2.65237789066498,-0.0413283494594399,1.17270631098444,5.93162897806759
2.86666666666667,129.358475,169.210541,-0.708315639605402,0,-3.74643642561872,-0.0434097030292281,1.16362213880506,5.97041638269443
2.9,129.72261,169.679916,-0.671347456033534,0,-2.64894623734424,-0.0448813398277527,1.16362213880506,6.00920378732126
2.93333333333333,129.952133,169.005051,-0.960325637717387,0,-3.85652805566791,-0.0470238554142348,1.08378882056566,6.04533008134012
2.96666666666667,129.619858,169.052002,-0.779814094438379,0,-3.82400575705966,-0.0491483030570458,1.08378882056566,6.08145637535897
3,129.845566,168.426254,-0.934555496547335,0,-3.72972528901516,-0.0512203726620542,1.08378882056566,6.11758266937783
3.03333333333333,129.081543,168.629044,-0.860385832010807,0,-3.63066711683286,-0.0532374099491835,1.08378882056566,6.15370896339669
3.06666666666667,128.835602,167.210144,-1.04744804149499,0,-3.44752509017089,-0.0551527016659452,1.08378882056566,6.18983525741554
3.1,128.812637,167.665543,-1.04160811441722,0,-3.25174005870914,-0.0569592239207836,1.08378882056566,6.2259615514344
3.13333333333333,128.769684,169.081024,-0.74616736699421,0,-2.14087629309953,-0.0581485996391722,1.02797566531981,6.26022740694506
3.16666666666667,129.08699,169.529175,-0.699462526941908,0,-2.81558671575523,-0.0597128144812584,0.929368484488014,6.29120635642799
3.2,129.066635,170.009933,-0.657971867086503,0,-2.22984587219251,-0.0609516177435876,0.929368484488014,6.32218530591093
3.23333333333333,128.986526,169.882751,-0.674226089744139,0,-2.00908361678219,-0.0620677753084666,0.929368484488014,6.35316425539386
3.26666666666667,129.286041,169.825882,-0.747757122426171,0,-2.02787778662012,-0.0631943740788111,0.929368484488014,6.38414320487679
3.3,129.391251,169.953629,-0.705143226639437,0,-1.67370403814875,-0.0641242096555604,0.929368484488014,6.41512215435973
3.33333333333333,129.26796,169.825409,-0.673633394736041,0,-1.56118891217453,-0.0649915368289907,0.929368484488014,6.44610110384266
3.36666666666667,129.341003,169.6931,-0.692636646971571,0,-0.993040886404641,-0.0655432262103266,0.910108553409957,6.47643805562299
3.4,129.236786,169.712234,-0.649244906947662,0,-1.34240982077448,-0.0662890094440902,0.816900832271282,6.50366808336537
3.43333333333333,129.366272,170.017197,-0.582686109124219,0,-1.05611490997829,-0.0668757399496337,0.763398035161494,6.52911468453742
3.46666666666667,129.609344,170.070831,-0.58650493370444,0,-0.965964726189483,-0.067412387019739,0.763398035161494,6.55456128570947
3.5,129.43898,169.707306,-0.644178600896307,0,0.070690799568861,-0.0673731143533118,0.679848114636726,6.57722288953069
3.53333333333333,129.321732,169.417816,-0.639010805336494,0,-0.827378405013629,-0.0678327690227639,0.750961494609194,6.602254939351
3.56666666666667,129.707123,168.745529,-0.853595332611373,0,-1.4795485357268,-0.068654740431501,0.750961494609194,6.6272869891713
3.6,129.765518,168.616394,-0.856976039046319,0,0.59510373639302,-0.068324127244616,0.808109793870139,6.65422398230031
3.63333333333333,129.591553,168.534241,-0.850630729263513,0,-0.118779415397556,-0.0683901158087257,0.878443189368172,6.68350542194591
3.66666666666667,129.633591,168.524673,-0.876313006262813,0,-0.154763510926243,-0.0684760955370181,0.878443189368172,6.71278686159152
3.7,129.045502,169.094055,-0.65882130399075,0,1.35041438449989,-0.067725865323407,0.949268375530814,6.74442914077588
3.73333333333333,128.806274,169.084091,-0.744886191627005,0,0.79021177366102,-0.0672868587824842,0.949268375530814,6.77607141996024
3.76666666666667,128.559921,169.021057,-0.837091592069834,0,-1.02702567339887,-0.0678574286010392,0.980498533875362,6.80875470442275
3.8,128.45842,169.299469,-0.67015648442169,0,-0.293896138482261,-0.0680207042335293,0.980498533875362,6.84143798888526
3.83333333333333,128.444229,169.286133,-0.597472275727942,0,0.552821584918925,-0.0677135811307966,0.925465879939608,6.87228685154992
3.86666666666667,128.736618,168.230331,-0.937565835500833,0,-0.267499252630868,-0.0678621918267026,0.925465879939608,6.90313571421457
3.9,128.528992,168.760513,-0.703082639533323,0,-0.86471873160132,-0.0683425911220367,0.925465879939608,6.93398457687922
3.93333333333333,128.998001,168.434708,-0.875664860696208,0,2.16052830613552,-0.0671422976186281,0.940259471619658,6.96532655926655
3.96666666666667,128.934677,168.471375,-0.874326637279119,0,2.44176370885497,-0.0657857622248197,0.940259471619658,6.99666854165387
4,128.976044,168.100922,-0.861388976327938,0,6.04572011680127,-0.0624270288265968,0.940259471619658,7.02801052404119
4.03333333333333,129.035065,168.334503,-0.869073482357225,0,4.96035267591672,-0.0596712773399764,0.882949841376513,7.05744218542041
4.06666666666667,129.059158,168.434692,-0.86251895197656,0,3.98697714350305,-0.0574562900380303,0.778545708316877,7.08339370903097
4.1,128.97316,168.247482,-0.841877606711095,0,3.09171746553728,-0.0557386692238429,0.778545708316877,7.10934523264153
4.13333333333333,129.101059,168.391678,-0.807238434932397,0,1.79931114522039,-0.0547390519209427,0.675876097868471,7.13187443590381
4.16666666666667,129.121658,168.570557,-0.795702112326219,0,1.74409347613751,-0.0537701111008663,0.675876097868471,7.1544036391661
4.2,129.184235,168.515289,-0.801262494023297,0,1.62475220484024,-0.0528674709870662,0.675876097868471,7.17693284242838
4.23333333333333,129.137589,168.459518,-0.806919779063427,0,2.10098913054456,-0.0517002548034303,0.736905090752538,7.20149634545346
4.26666666666667,129.198135,168.350693,-0.822606233344826,0,2.09183924126414,-0.0505381218916169,0.796000639842874,7.22802970011489
4.3,129.206421,168.478134,-0.796620153500693,0,1.86712702723126,-0.0495008290987106,0.796000639842874,7.25456305477632
4.33333333333333,129.157516,168.371292,-0.796383930372568,0,1.67506529256469,-0.048570237269508,0.796000639842874,7.28109640943775
4.36666666666667,128.950378,169.220215,-0.560687456400948,0,1.54167769030745,-0.0477137496637817,0.796000639842874,7.30762976409918
4.4,128.940567,169.225006,-0.561802910595846,0,1.11960817493461,-0.0470917451221513,0.796000639842874,7.33416311876061
4.43333333333333,128.976929,169.178955,-0.559683344684601,0,0.741253203075503,-0.0466799377871094,0.796000639842874,7.36069647342204
4.46666666666667,129.150009,169.414536,-0.550277969545718,0,0.844202574894388,-0.0462109363566125,0.796000639842874,7.38722982808347
4.5,129.139099,169.5392,-0.505329943007576,0,0.399884831522117,-0.045988778116878,0.796000639842874,7.4137631827449
4.53333333333333,129.298782,168.571411,-0.765101341543322,0,0.0959545011550513,-0.0459354700606807,0.796000639842874,7.44029653740632
4.56666666666667,129.213058,168.514374,-0.757530217531601,0,1.3608882597476,-0.0451794210274876,0.739819172482452,7.46495717648907
4.6,128.999344,169.273102,-0.518436353669506,0,1.95183063494707,-0.0440950706747393,0.739819172482452,7.48961781557182
4.63333333333333,129.015213,168.303116,-0.760657389663153,0,1.99437450994793,-0.0429870848358793,0.739819172482452,7.51427845465457
4.66666666666667,129.070526,168.215515,-0.779730851287124,0,2.01206969803691,-0.0418692683369699,0.739819172482452,7.53893909373732
4.7,129.009979,169.190536,-0.549728662797977,0,1.23932188668277,-0.0411807561777017,0.680473392674426,7.5616215401598
4.73333333333333,128.992599,169.262741,-0.503970212366998,0,1.5528265618271,-0.0403180747544644,0.757593033553528,7.58687464127825
4.76666666666667,129.077179,168.139359,-0.809319867629013,0,2.44120115022889,-0.0389618518932261,0.757593033553528,7.6121277423967
4.8,129.045776,168.155945,-0.828380932025439,0,0.819486443311675,-0.0385065816469419,0.857100481776263,7.64069775845591
4.83333333333333,129.044495,168.161743,-0.77873947725581,0,0.265007447075515,-0.0383593552874555,0.857100481776263,7.66926777451512
4.86666666666667,129.337952,168.423004,-0.764340552065795,0,2.2167937508579,-0.0371278032036455,0.777673788796529,7.69519023414167
4.9,128.903275,168.121368,-0.85245372367488,0,1.0305927601924,-0.0365552516702053,0.777673788796529,7.72111269376822
4.93333333333333,128.440109,168.912659,-0.507825647422177,0,2.08378937328536,-0.035397590907269,0.777673788796529,7.74703515339477
4.96666666666667,128.174088,169.17627,-0.268412299135649,0,2.1786869351952,-0.034187209276605,0.777673788796529,7.77295761302132
5,127.893547,169.37619,0.331657163759524,0,2.14227802710041,-0.0329970548171048,0.777673788796529,7.79888007264787
5.03333333333333,127.840485,169.529221,0.178508003047489,0,2.1970468118702,-0.0317764732549547,0.777673788796529,7.82480253227442
5.06666666666667,127.970512,169.800552,-0.212417501224351,0,2.20676862081531,-0.030550490687835,0.777673788796529,7.85072499190097
5.1,128.105347,169.682846,-0.394080322636743,0,2.15661315073303,-0.0293523722707611,0.777673788796529,7.87664745152753
5.13333333333333,128.161667,169.884491,-0.369320521971102,0,1.96828496895544,-0.0282588806213414,0.777673788796529,7.90256991115408
5.16666666666667,128.587891,170.275482,-0.334180443488075,0,2.15777544359189,-0.0270601164860126,0.777673788796529,7.92849237078063
5.2,129.017136,170.653641,-0.317684561044508,0,2.01397655177681,-0.0259412406239144,0.777673788796529,7.95441483040718
5.23333333333333,128.559357,169.94722,-0.234195955224753,0,2.23298652026902,-0.0247006925570983,0.777673788796529,7.98033729003373
5.26666666666667,128.189041,169.221085,-0.30964333623642,0,2.27896201809448,-0.0234346025470458,0.777673788796529,8.00625974966028
5.3,128.423828,169.435867,-0.314093056501525,0,2.15143495716108,-0.0222393609041785,0.777673788796529,8.03218220928683
5.33333333333333,128.719406,169.501785,-0.322808540242409,0,2.30147804950928,-0.0209607619877845,0.777673788796529,8.05810466891338
5.36666666666667,128.522675,169.191849,-0.369748426566694,0,1.13423483250165,-0.0203306315252835,0.714321215761358,8.08191537610543
5.4,128.495224,169.087189,-0.414754719129418,0,1.23856910643694,-0.019642537577263,0.714321215761358,8.10572608329747
5.43333333333333,128.626038,169.224945,-0.427438401308759,0,1.17707971762343,-0.0189886044008056,0.714321215761358,8.12953679048952
5.46666666666667,128.371368,169.179489,-0.409695559875787,0,1.19553042327729,-0.0183244208323182,0.714321215761358,8.15334749768156
